route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,80_R,5973935_19913,"TAKOMA",0,,RRED_3,5973935,107
RED,80_R,5973947_19913,"TAKOMA",0,,RRED_3,5973947,108
RED,80_R,5973951_19913,"TAKOMA",0,,RRED_3,5973951,109
RED,80_R,5973953_19913,"TAKOMA",0,,RRED_3,5973953,110
RED,80_R,5973997_19913,"TAKOMA",0,,RRED_3,5973997,111
RED,80_R,5974024_19913,"TAKOMA",0,,RRED_3,5974024,113
RED,80_R,5973962_19913,"TAKOMA",0,,RRED_3,5973962,114
RED,80_R,5973975_19913,"TAKOMA",0,,RRED_3,5973975,115
RED,80_R,5973996_19913,"TAKOMA",0,,RRED_3,5973996,116
RED,80_R,5973964_19913,"TAKOMA",0,,RRED_3,5973964,117
RED,80_R,5974008_19913,"TAKOMA",0,,RRED_3,5974008,118
RED,80_R,5973999_19913,"TAKOMA",0,,RRED_3,5973999,119
RED,80_R,5973984_19913,"TAKOMA",0,,RRED_3,5973984,120
RED,80_R,5973960_19913,"TAKOMA",0,,RRED_3,5973960,121
RED,80_R,5974019_19913,"TAKOMA",0,,RRED_3,5974019,122
RED,80_R,5973995_19913,"TAKOMA",0,,RRED_3,5973995,123
RED,80_R,5973977_19913,"TAKOMA",0,,RRED_3,5973977,101
RED,80_R,5973963_19913,"TAKOMA",0,,RRED_3,5973963,102
RED,80_R,5973998_19913,"TAKOMA",0,,RRED_3,5973998,103
RED,80_R,5973981_19913,"TAKOMA",0,,RRED_3,5973981,104
RED,80_R,5974011_19913,"TAKOMA",0,,RRED_3,5974011,105
RED,80_R,5973967_19913,"TAKOMA",0,,RRED_3,5973967,106
RED,80_R,5974004_19913,"TAKOMA",0,,RRED_3,5974004,107
RED,80_R,5974009_19913,"TAKOMA",0,,RRED_3,5974009,108
RED,80_R,5974018_19913,"TAKOMA",0,,RRED_3,5974018,109
RED,80_R,5973961_19913,"TAKOMA",0,,RRED_3,5973961,110
RED,80_R,5973980_19913,"TAKOMA",0,,RRED_3,5973980,111
RED,80_R,5973973_19913,"TAKOMA",0,,RRED_3,5973973,113
